SearchEngine	Keyword	Title	Text	MediaName	MediaTypeName	MediaRegionName	Url	PubDate	Forward	Reply	View	AuthorName	Source	AuthorCertificated	Sex	Region	Descript	Caption	Company	Education	Fans	Follows	Comments	Product	ItemID
新浪微博搜索	@福特中国 4S	#315曝光台# 福特4S店强制消费买保险,定金不退,态度恶劣。新浪315曝光台这么多消费陷阱能给曝光吗?@新浪财经@福特中国		新浪微博	Weibo	Unknown	http://weibo.com/2033113235/C7XDpf4oU	2015-3-10 22:35:00	0	0	0	我人实在	微话题	NoneCertificated							0	0	0		bed6563a4c60007c590f8df3b82d98ee
新浪微博搜索	@福特中国 4S	@长安福特东莞冠骏4S店 @福特中国 @长安福特福克斯 什么事?		新浪微博	Weibo	Unknown	http://weibo.com/1861782142/C7CGnn8PE	2015-3-8 17:15:00	0	0	0	LLGG23	iPhone 6	NoneCertificated							0	0	0		616a1c7f95ec6010bfe89ae3cd63cbae
新浪微博搜索	@福特中国 4S	开福克斯去@长安福特泉州和祥4S店 做保养和喷漆,取车后发现车内苹果6原装数据线被换成一条组装旧线。联系此4s店想取回原装数据线,未得回复!且此线未能正常给我手机充电,现在高速服务区,此事有可能影响我正常使用通讯工具, 对于福特授权4s店失望@福特中国 @长安福特福克斯 |朴里服务区		新浪微博	Weibo	Unknown	http://weibo.com/3131349773/C4giozeW6	2015-2-14 14:44:00	1	2	-1	东南小二	iPhone 6 Plus	Personal							0	0	0		98ff725873b2a20c009cddf01b503a14
新浪微博搜索	@福特中国 4S	开福克斯去@长安福特泉州和祥4S店 做保养和喷漆,取车后发现车内苹果6原装数据线被换成一条组装旧线。已联系此4s店想取回原装数据线,未得到回复!对福特授权4s店素质表示强烈失望 @福特中国 @长安福特福克斯 @长安福特泉州和祥4S店		新浪微博	Weibo	Unknown	http://weibo.com/3131349773/C4gha3h49	2015-2-14 14:41:00	3	-1	-1	东南小二	iPhone 6 Plus	Personal							0	0	0		21cb63c0813a057cfa7657e5e71da5e3
新浪微博搜索	@福特中国 4S	轮胎已经出保,但是质量有问题,厂家同意更换,4S收取工时费合理吗-福克斯@汽车之家 @福特中国		新浪微博	Weibo	Unknown	http://weibo.com/2328070817/C33x5wP93	2015-2-6 16:25:00	-1	1	-1	刘琉2328070817	iPhone客户端	NoneCertificated							0	0	0		2a7946a6d818ec844ede3d64277d80dc
新浪微博搜索	@福特中国 4S	长安福特新春媒体沟通会,巧遇st车主。@福特中国 @长安福特青岛成胜达4S店 @长安福特 |中山路		新浪微博	Weibo	Unknown	http://weibo.com/1242027797/C2UPD4RYU	2015-2-5 18:16:00	0	0	0	刘东博Rotary	华为Ascend Mate7	Personal							0	0	0		f8b4b02c0c9f53977fae025bd8b3db1c
新浪微博搜索	@福特中国 4S	12月5号把车送去 @长安福特广州福恒4S店 ,接车的说过年前一定可以修好。到了1月中才定损开始修理,过了一个多星期告诉我没有我车轮的螺母要我送过去,一看,就把我车架起来,什么都没修,又过了一个星期,要我过去签字,告诉我现在才开始修@福特中国 现在说过年修不好,我的年怎么过,怎么回家?		新浪微博	Weibo	Unknown	http://weibo.com/1273620121/C2B9xqbqv	2015-2-3 16:10:00	6	4	-1	彬彬Anson	360安全浏览器	Personal							0	0	0		dec869c091c08b09037d7b45a5ac7d6d
新浪微博搜索	@福特中国 4S	有没有人和我一样关注这个@福特福克斯ST @福特中国 @长安福特深圳标特4S店 |海虹道		新浪微博	Weibo	Unknown	http://weibo.com/1910160417/C2u2Va4fm	2015-2-2 22:04:00	-1	1	-1	actb	索尼Z3	NoneCertificated							0	0	0		250f43667922c8de82f9bd5c803ea005
新浪微博搜索	@福特中国 4S	我这辆新蒙迪欧行驶了不到一万公里轮子侧面就开裂了!去到福特4S店售后师傅任何检测都没有做就叫我换新的,请问有多少小伙伴跟我一样遇到同样的问题?强烈要求@福特中国 @央视新闻 @长安福特 @长安福特新蒙迪欧 出来解释!		新浪微博	Weibo	Unknown	http://weibo.com/1872326187/C1YJllUrP	2015-1-30 14:21:00	-1	1	-1	正版阿力力力	iPhone客户端	NoneCertificated							0	0	0		fc1dd841017b42398a8df728524ea600
新浪微博搜索	@福特中国 4S	请问@福特中国 我尚处于质保期的的长安福特新福克斯故障在修理多次修不好后,4S店直接就说是正常现象。这是要我去哪里找公道呢?@长安福特 @长安福特福克斯 @长安福特翼虎 @长安福特新蒙迪欧 @长安福特进无止境 @长安福特福睿斯 @长安福特福睿斯		新浪微博	Weibo	Unknown	http://weibo.com/1220949341/C1yHyeXfu	2015-1-27 20:05:00	1	1	-1	乘风展翼	微博 weibo.com	NoneCertificated							0	0	0		d393952139aab25792f2ff5772a4d14e
新浪微博搜索	@福特中国 4S	福特4S授权店进去一次,想投诉一一次,太不专业影响品牌@福特中国		新浪微博	Weibo	Unknown	http://weibo.com/5140615559/C0LtsFpKG	2015-1-22 14:46:00	0	0	0	vissamomo	iPhone客户端	NoneCertificated							0	0	0		332f3eaf236886e044e9ad2a53962bd5
新浪微博搜索	@福特中国 4S	福特变相威胁么?我准备买两辆福特探险者,接近120万,不在湖北买车,不在福田认可的经销商买车,4S店保养查不到车架号,不让保养?@福特中国 |汉黄路		新浪微博	Weibo	Unknown	http://weibo.com/1764114280/C0KPwrV41	2015-1-22 13:07:00	0	0	0	矮穷丑搓衰	iPhone 5s	Personal							0	0	0		da27d974d4a83c8055d9132a78890da7
新浪微博搜索	@福特中国 4S	都是@福特中国 4S店常规保养,@长安福特成都万星4S店 你和人家咋差怎么远呢?这些我反正是没看到你们用过,还更别说人家保养人员的仔细程度了。本来还想留着回成都来保养,机智啊 |广东广物福.		新浪微博	Weibo	Unknown	http://weibo.com/3354036672/C0jzOclEA	2015-1-19 15:44:00	0	0	0	唐赟ELK弥禄	iPhone客户端	NoneCertificated							0	0	0		6b92837e78ccf3694d152d0848438a4f
新浪微博搜索	@福特中国 4S	面对这种情景,我不会争吵甚至都没有大声说话,我只好默默告诉我的身边人们,福特4S店就这个水准和态度,购买和保养请三思。我自己也决不会再去这家店保养了。@长安福特深圳标特4S店 @福特中国 @315投诉与市场调查 @CCTV315		新浪微博	Weibo	Unknown	http://weibo.com/2527142490/C0cVGmWvh	2015-1-18 22:49:00	0	0	0	tobe曹玮	iPhone 5s	NoneCertificated							0	0	0		a6463935991ef8152d1df67c6b920931
新浪微博搜索	@福特中国 4S	一,办会员福星卡400元,包含一次美孚机油(已领)和一次全车抛光打蜡(未领)今天去深圳标特西乡立交店却说抛光打蜡只是发券,会员卡里没有。二,未收到任何通知,单方面将积分清零。三,接待推我去财务,财务推我去接待,给人感觉很糟@长安福特深圳标特4S店 @315投诉与市场调查 @福特中国 @CCTV315		新浪微博	Weibo	Unknown	http://weibo.com/2527142490/C0cO2FRBs	2015-1-18 22:30:00	0	0	0	tobe曹玮	iPhone 5s	NoneCertificated							0	0	0		dea3ede2cfa286b022c65c0ed057c1ed
新浪微博搜索	@福特中国 4S	不讲诚信的企业不值得尊重@长安福特福克斯 @长安福特 @福特中国 @长安福特武汉三喜4S店		新浪微博	Weibo	Unknown	http://weibo.com/1671006581/BFPYPool3	2015-1-16 18:52:00	2	1	-1	不要抢我的复方门冬维甘	iPhone 6	NoneCertificated							0	0	0		9c1335fa46915334f8a4d06f1d69c686
新浪微博搜索	@福特中国 4S	新买的福特福克斯,开了七天,老是感觉有一股糊味,找明白人打开前盖,惊现这一幕。发动机正在向外喷油,这种质量是福特该有的有的吗?!@福特中国@远通集团长安福特临沂福华4S店		新浪微博	Weibo	Unknown	http://weibo.com/1628789043/BFmEvfjNa	2015-1-13 16:12:00	3	5	-1	山东胜道医药	iPhone 6	NoneCertificated							0	0	0		46b35ae1ccf50fb91531d6ffbc477b47
新浪微博搜索	@福特中国 4S	09年1月提的的蒙迪欧致胜2.3豪华型,到现在第三次漏水了,之前更换了2次雨水管!想问问是质量问题还是什么问题?能给个答复吗?@长安福特 @长安福特东莞冠骏4S店 @长安福特蒙迪欧致胜 @福特中国 |迎宾大道		新浪微博	Weibo	Unknown	http://weibo.com/1170742831/BFbSGjjvA	2015-1-12 12:47:00	1	9	-1	Rodman林	Android客户端	NoneCertificated							0	0	0		3689a897520fbfcb8b14467a1a4b485f
新浪微博搜索	@福特中国 4S	感谢@长安福特榆林东方福星4S店 送我的大礼包,超赞啊@长安福特翼搏 @福特中国 |北门街		新浪微博	Weibo	Unknown	http://weibo.com/1879478683/BF62bsGr7	2015-1-11 21:54:00	0	0	0	王浒	iPhone 6	Personal							0	0	0		646f0de7235041a14abfda05d4683c09
新浪微博搜索	@福特中国 4S	国足一比零干掉沙特,好样的。梦想从未止步,只为一场进球。@嘟叮脸胖宝贝 @阿束 @蟹步虾来 @FFC南京福特福克斯车友会 @长安福特南京江北福联4S店 @福特中国 |浦口区		新浪微博	Weibo	Unknown	http://weibo.com/2441869540/BEWgM1LhI	2015-1-10 21:02:00	-1	5	-1	Q三人禾C欣	Android客户端	NoneCertificated							0	0	0		6e3ea0fe929ba4eaea5696c13b4ffd2b
新浪微博搜索	@福特中国 4S	4s店把我的汽车合格证丢失 补办需要多长时间@福特中国 @长安福特福克斯 @长安福特		新浪微博	Weibo	Unknown	http://weibo.com/1699089433/BESuno2K9	2015-1-10 11:25:00	0	0	0	我去吃药了	iPhone客户端	NoneCertificated							0	0	0		380b4b0887a7e62fa631d497f1f65ffd
新浪微博搜索	@福特中国 4S	合同签了快三个月了,也到了合同上的交付日期,4s店说我订的2.0mt还没某任何消息,难道你们厂家不是按需生产按合同排产吗?这么热爱你们的产品,等了这么久不要让我失望吧?@福特中国 @长安福特福克斯 @长安福特福克斯 |创业街		新浪微博	Weibo	Unknown	http://weibo.com/1671006581/BEKZwAJyl	2015-1-9 16:20:00	-1	7	-1	不要抢我的复方门冬维甘	iPhone客户端	NoneCertificated							0	0	0		37c567fcacd3b362d78f052daf83d0c1
新浪微博搜索	@福特中国 4S	河南新乡凯隆福特4S店,黑店,定车交“订金”,到期销售员说车外观有伤不能提车。要求退“订金”。福特说不退。去店里交涉被恐吓。打12315也只是协调,福特店答复"就是不退,看我能怎么样"?工商局说管不了,电视台说事闹得太小等闹大再说。老百姓维权怎么就这么难呢?@福特中国@长安福特@长安福特翼搏		新浪微博	Weibo	Unknown	http://weibo.com/2142551003/BDlEfBNn1	2014-12-31 9:58:00	1	3	-1	超级暖抱抱	微博 weibo.com	NoneCertificated							0	0	0		0ee35d5641f83b0fe2eb2e4d24eb5784
新浪微博搜索	@福特中国 4S	福特在顺义区空港物流开了4S店!太好了!省了我多少时间,多少油,多少高速费,多少提心吊胆!终于不用再往昌平跑了。顺义的福特车主们,这可是巨大的福利!看来可以阻止长安福特顺义车友会了!@福特中国		新浪微博	Weibo	Unknown	http://weibo.com/3496593155/BDeUgmV4w	2014-12-30 16:49:00	2	-1	-1	D疾风亚斯	微博 weibo.com	NoneCertificated							0	0	0		f40744c827ec5a37cc32801c5fea4fc3
新浪微博搜索	@福特中国 4S	对福特的售后真是无语了,11000公里就氧传感器故障,4S店非推说油品问题不给保修,福特客服电话没人接,这售后服务.@长安福特福克斯 @福特中国 |回龙观		新浪微博	Weibo	Unknown	http://weibo.com/2075047201/BCUy7iT2u	2014-12-28 12:59:00	-1	1	-1	方少森	小米手机3	NoneCertificated							0	0	0		809336a0462d5cc1ddeacad380718b02
新浪微博搜索	@福特中国 4S	ford4s.com 【福特4S】汽车类域名,汽车4S店。QQ:626826297 @福特中国 @长安福特		新浪微博	Weibo	Unknown	http://weibo.com/2638841204/BCIsO4daQ	2014-12-27 6:13:00	0	0	0	大佬域名	Android客户端	NoneCertificated							0	0	0		13d3888778bdf288628b30d3820f1c05
新浪微博搜索	@福特中国 4S	新福才买3个多月,开了3千多公里,引擎盖上就有一小块白漆脱落了,没磕没碰的,这是什么情况?喷漆质量如此不过关?@长安福特@福特中国@长安福特福克斯@长安福特杭州元福4S店@杭州交通918@我的汽车有话说		新浪微博	Weibo	Unknown	http://weibo.com/1280976741/BBKcyAfKU	2014-12-20 20:48:00	1	3	-1	之安了翌机晕	微博 weibo.com	NoneCertificated							0	0	0		ac92d69b5f3664798c978aaaf77ad3f2
新浪微博搜索	@福特中国 4S	【福特4S】汽车类域名,汽车4S店。QQ:626826297 。米表000158.com 。@福特中国 @长安福特 @长安福特福克斯 @长安福特新蒙迪欧 @长安福特翼虎		新浪微博	Weibo	Unknown	http://weibo.com/2638841204/BBIOB8fcE	2014-12-20 17:16:00	-1	1	-1	大佬域名	Android客户端	NoneCertificated							0	0	0		2e19780fc9ace1fd4670d38cef81e539
新浪微博搜索	@福特中国 4S	又遭@福特中国 @长安福特 坑了!用成都#福特金融#贷款车,贷款还完,需解除抵押,现福特金融要求给300解除抵押费用!咨询车管所并不收任何费,问4S说和他们没关系,继续问福特金融,说是第三方公司收取的费用!贷款前并未明确告知需收这笔费用,也没告知有第三方公司代办,坑爹啊!老子和你抗到底了…		新浪微博	Weibo	Unknown	http://weibo.com/2889942201/BBgzOFNxd	2014-12-17 17:23:00	259	40	-1	直播成都	微博 weibo.com	Personal							0	0	0		aad288381d80feb25510de05eb8f2fac
新浪微博搜索	@福特中国 4S	这期的@名车志 有写15款野马现已在各大@福特中国 福特4s店预售		新浪微博	Weibo	Unknown	http://weibo.com/1704379483/BBfZcqfrE	2014-12-17 15:53:00	0	0	0	蝙蝠侠Murcielago	iPhone 6 Plus	NoneCertificated							0	0	0		ef0320bb68c5cc33f9b096cd58bc6044
新浪微博搜索	@福特中国 4S	#一年一车#一对80后夫妻,一个生于中国东极佳木斯,一个生于古城辽阳,经过了268天,开着一辆福克斯,环中国行成功@新浪佳木斯旅游@新浪黑龙江佳木斯频道 @长安福特佳木斯永诚4S店 @辽阳网 @辽阳新闻@福特中国一年一车环中国行——记录我们生命中的2014http://t.cn/RzRJCaE		新浪微博	Weibo	Unknown	http://weibo.com/1879929551/BAZ3eDdzC	2014-12-15 20:46:00	9	4	-1	地图上的睿	小米手机	NoneCertificated							0	0	0		7d417a12a669f4de1181d282a5c99689
新浪微博搜索	@福特中国 4S	新福克斯1.6手动,2.4W+公里了。发现车有异响,来自发动机异响。去过好几个4s检查都检查不出哪的毛病,4s他们也听出有异响,但就是找不到原因。声音就像金属垫震动发出的响声一样,此外车转速4500左右时也会有这个情况出现。求懂的高手指点一下~谢谢@福特中国 @长安福特 @长安福特福克斯		新浪微博	Weibo	Unknown	http://weibo.com/1729820367/BAw5cxzov	2014-12-12 19:01:00	4	9	-1	营养师夏飞	小米手机2S	Personal							0	0	0		9475fee92e6ff9eb3320fbb2eba35bc6
新浪微博搜索	@福特中国 4S	福特新福克斯2万公里,油封漏油,换了,那么新问题来了,起步抖动,4S店采集数据,工程师都觉得抖动很明显,起步抖动率达80%,说数据采集够了,说回去反馈厂家,三天无果,我主动打电话连云港4S店,竟然说数据不达标,抖动不合格。活脱脱的耍流氓。@福特中国		新浪微博	Weibo	Unknown	http://weibo.com/1946805337/BAj0TzQV4	2014-12-11 9:45:00	0	0	0	GN王医生	iPhone 5s	Personal							0	0	0		8d0511ed1d8296c97f9bb9ea525103d5
新浪微博搜索	@福特中国 4S	不是不追求,只是不强求。淡然过着自己的生活,不要轰轰烈烈,只求安安心心。多一点快乐,少一点烦恼。你不论钱多钱少,只要每天开心就好,饿了就吃饭,累了就睡觉,醒了就微笑。生活什么滋味,自己放调料,品味百味人生。@福特中国 @洛阳天道福特 @长安福特洛阳凯捷4S店 |洛阳白癜风.		新浪微博	Weibo	Unknown	http://weibo.com/2155018877/BA4ZWgKcF	2014-12-9 22:04:00	0	0	0	卓国瑞	iPhone 6	Personal							0	0	0		96eb8af810e1d7aa7fcf91ad515d6d3f
新浪微博搜索	@福特中国 4S	有钱任性的日子就是看看什么车适合现在的自己,福特4s店的服务态度给32个赞。@长安福特 @福特中国 @长安福特新蒙迪欧		新浪微博	Weibo	Unknown	http://weibo.com/3868786484/BzAenna4Q	2014-12-6 15:45:00	0	0	0	勾勒面膜总代and君娜	iPhone 6	NoneCertificated							0	0	0		34596315fd0e5d41f1595694e9037645
新浪微博搜索	@福特中国 4S	@长安福特 @福特中国 @共成福特4S旗舰店 上周六在共成店订了一台致胜豪华版,交订金前,你们的销售什么都答应。一周后的今天就给电话我说这款车停产了。要我换买其他颜色,或者去其他4s店调货。经了解,这款车是没停产的,只是他不愿意按合同去厂家订新车,又不肯全额退订金,那我们消费者的权益何在?		新浪微博	Weibo	Unknown	http://weibo.com/1763759187/BztMNyL4Y	2014-12-5 23:20:00	1	1	-1	GDACIE	Weico.iPhone	NoneCertificated							0	0	0		04de27bd43d16c1fd75d46c807f92dbf
新浪微博搜索	@福特中国 4S	新福克斯 加装挡泥板 未告知客户 4s店装潢部私自在车身外观打洞这对吗?@福特中国		新浪微博	Weibo	Unknown	http://weibo.com/3562140514/ByPascyCF	2014-12-1 15:56:00	-1	9	-1	LIULAFENG	iPhone 6 Plus	NoneCertificated							0	0	0		729501e807e5e75dc5683b5324a77637
新浪微博搜索	@福特中国 4S	2013年3月底提车新福克斯1.6L自动风尚,到现在开了一共38500km。期间全程4S店全套保养。20000km发动机渗油,大修换油封。上周六刚刚做完40000km的大保,今天车就出问题了,R档无动力,S挡不显示。开到4S店检查,说可能是变速器控制模块问题,需要继续检查,无语了。@福特中国 @长安福特 @爱福特-lee		新浪微博	Weibo	Unknown	http://weibo.com/1644527610/By52jgWPC	2014-11-26 18:29:00	1	5	-1	博升优势王志强	微博 weibo.com	Personal							0	0	0		c2d7d8747b65e1c21135d65515fdcfb3
新浪微博搜索	@福特中国 4S	福特4s店服务很差,还乱收费,你们知道吗?@福特中国 @一汽丰田官方微博 @宝马中国 @本田中国 @头条新闻		新浪微博	Weibo	Unknown	http://weibo.com/2498443270/By2Af20PE	2014-11-26 12:15:00	0	0	0	来自大唐时代	Android客户端	Personal							0	0	0		8766d64ae5b2cd26f2f50e17ff01e812
新浪微博搜索	@福特中国 4S	@福特中国 徐州润东福特4s店在我们昨天去换电瓶后,告知我们玻璃升降器损坏,在没征求我们意见的时候擅自把车门拆了维修,导致现在不但升降器没修好,车门也锁不上了,今早解释说模块有问题,让我们自费修理。我们使用别过程中一切正常,为何换个电瓶变成这样?@长安福特福克斯 |矿山东路		新浪微博	Weibo	Unknown	http://weibo.com/2142103035/BwXtWt0lA	2014-11-19 9:25:00	6	-1	-1	树犹如此-刘F	小米手机4	Personal							0	0	0		9785079d03fdd356a04bb60f5a2c7ab3
新浪微博搜索	@福特中国 4S	Focus in 4S @福特中国 @长安福特福克斯		新浪微博	Weibo	Unknown	http://weibo.com/2044184192/Bwerd0hL9	2014-11-14 14:45:00	0	0	0	若望Rover	iPhone 5s	NoneCertificated							0	0	0		c940f2fcc115a3dfca46d4a9afa04600
新浪微博搜索	@福特中国 4S	福特4S店感恩回馈:冬季车辆免费体检及节气门免费清洗http://t.cn/R7DbLac @网易汽车 @福特中国 @长安福特 @新兴福庆		新浪微博	Weibo	Unknown	http://weibo.com/1943988574/Bw5mQnSRy	2014-11-13 15:39:00	0	0	0	肚肚肚皮	360安全浏览器	NoneCertificated							0	0	0		e1443426795e44bb33530c5d62654b49
新浪微博搜索	@福特中国 4S	@长安福特 @福特中国 @长安福特成都万星4S店 @成都商报 @四川日报 @成都日报 @华西都市报 @CCTV315 @上海315消费者维权 @belshop @Vicever @Ndie @Lamia @月祭花魂 @一念清静 @天天千夜 http://t.cn/R7guvYf		新浪微博	Weibo	Unknown	http://weibo.com/2790339563/BvXvL5m6x	2014-11-12 19:39:00	7	4	-1	双双璐	新浪长微博	NoneCertificated							0	0	0		cd45ae230a6fc9540d8ee49048a3be77
新浪微博搜索	@福特中国 4S	@戴尔中小型企业 @福特中国 @广东省残疾人联合会团委 @甘肃仕通五菱汽车4S店 @可口可乐 @军师点评 @广州台见多识广 @摩托罗拉 @联合国电台 @国防军事-战争谜中谜 @联合国电台 @邝倪升 @摩托罗拉 @壳牌华北石油集团 我分享了http://t.cn/R7pOa2z		新浪微博	Weibo	Unknown	http://weibo.com/1815890957/Bv2wFBmAY	2014-11-6 18:35:00	3	-1	-1	手机用户1815890957	三星 GALAXY S5	NoneCertificated							0	0	0		ab285f0004c54ed57bd2438acc6bdc8f
新浪微博搜索	@福特中国 4S	14年8月产运动版翼虎, sync的日期总是快大约半天, 例如昨天是11月3日, 上午的时候会显示11/3, 下午去开车的时候就显示11/4. 今天上班的时候还是显示11/4的, 到了下班时候肯定会显示11/5. 自己怎么也找不到设置日期的地方, 4S也搞不懂. sync都重置过N次. 怎么解决? @长安福特翼虎 @长安福特 @福特中国		新浪微博	Weibo	Unknown	http://weibo.com/2261628552/BuGYQasf8	2014-11-4 11:44:00	-1	12	-1	Kim-jiefan	微博 weibo.com	NoneCertificated							0	0	0		59e1b9d6855f6a23b3bfb5c084913b6b
新浪微博搜索	@福特中国 4S	http://t.cn/R7pOa2z @中国政府网 @五菱集团团委 @军师点评 @福特中国 @福特中国 @甘肃仕通五菱汽车4S店 @广视网 @南方都市报 @警视 @SGMW上汽通用五菱 @新闻日日睇2 @福特中国 @广州台见多识广 |车陂/东圃		新浪微博	Weibo	Unknown	http://weibo.com/1815890957/Bu8V15S0v	2014-10-31 21:01:00	1	-1	-1	手机用户1815890957	酷派大神	NoneCertificated							0	0	0		9deef7f2698307915a370427abfa6134
新浪微博搜索	@福特中国 4S	@华晨汽车@东风风神 @福州市残联 @福特中国 @甘肃仕通五菱汽车4S店 @吉利陈洪生粉丝团 @奇瑞瑞虎汽车 @SGMW上汽通用五菱 @五菱集团团委 @长安汽车 @浙江五菱汽车 我分享了http://t.cn/R7K82TN		新浪微博	Weibo	Unknown	http://weibo.com/1815890957/BtOBxbvhc	2014-10-29 17:18:00	0	0	0	手机用户1815890957	三星GALAXY Note 4	NoneCertificated							0	0	0		c3760add28932f2e1ff7dc532c7aac11
新浪微博搜索	@福特中国 4S	“爆改”福特聚个会,凑一起不容易 @福特中国 @长安福特青岛成胜达4S店		新浪微博	Weibo	Unknown	http://weibo.com/1242027797/BsDDs00yq	2014-10-21 23:32:00	1	-1	-1	刘东博Rotary	微博 weibo.com	Personal							0	0	0		a87689a0fe3c56f0e4a9828b18bb3aa3
新浪微博搜索	@福特中国 4S	昨晚十点多钟,我买了不到三个月的,跑了3328公里的福特翼虎抛锚在半路。经过一两个多小时的折腾终于拉到最近4s店。今早打来电话,说是发动机的问题。我问给换个车吧?对方说,坏了三次以上再说吧!我去~一家人的命在上面呢!到哪说理呀?@福特中国 @长安福特翼虎 @璐仔lucia |建设路		新浪微博	Weibo	Unknown	http://weibo.com/2004759445/BrDMw6v5e	2014-10-15 10:04:00	2	2	-1	诗鹃的国	Android客户端	NoneCertificated							0	0	0		bffac43dad09a005bc268bddeb9bd0b0
新浪微博搜索	@福特中国 4S	@长安福特云南万福4S店 @福特中国 为什么我打电话问你们客服要求保养我自带材料出工时费你们帮保养,客服来一句"不行",客服说就是不行。为什么不行?在单子上写上自带材料不就好了,你们是嫌让你们赚少了吗还是怎样?为什么别克和丰田4S店就可以?		新浪微博	Weibo	Unknown	http://weibo.com/1926423941/BrlZ9CljS	2014-10-13 12:46:00	1	-1	-1	小五郎里个郎	iPhone客户端	NoneCertificated							0	0	0		d76bfd6475708749e94db62f946402ce
新浪微博搜索	@福特中国 4S	9000公里做二保告诉4s店车低速行驶时发耸,检查后被告知油封漏油,12000公里还是抖动,又去检查被告知油底壳漏油。今天14000公里抖动加异响,再去4s店不用猜都知道还漏,果不其然,又被告知换过的油封还是存在漏油现象。@新福克斯严重异响漏油维权车主 @长安福特 @福特中国		新浪微博	Weibo	Unknown	http://weibo.com/1811419042/BrezatHVA	2014-10-12 17:53:00	2	-1	-1	超标的猴子	iPhone 5s	NoneCertificated							0	0	0		1b39f608fd9e7a36b709403f2d80f1a7
新浪微博搜索	@福特中国 4S	@福特中国,嘉兴福特4s店是我见过自狗屎最黑心服务最差的4s店,连用户回访都威胁我要给全好评简直无语!强买强卖了机油也就算了保养还要乱收费,随便搞搞就是几千,当消费者是傻子吗?不会去外面比较价格吗? 没错了,我就是这个傻逼!这辈子不会再买福特的车!史上最垃圾售后!		新浪微博	Weibo	Unknown	http://weibo.com/1743244025/Brbq2aHAs	2014-10-12 9:52:00	-1	12	-1	Irina读不来v	iPhone客户端	NoneCertificated							0	0	0		cf3590ccb15cb271cd6256c6ba127111
新浪微博搜索	@福特中国 4S	求解.08制胜,2.3排量,ABS灯和防滑灯同时亮起来,故障码消不掉.求解。。@汽车之家 @长安福特 @福特中国 @长安福特蒙迪欧致胜 @长安福特福建丰达4S店		新浪微博	Weibo	Unknown	http://weibo.com/2123128403/BqUECzs5D	2014-10-10 15:11:00	0	0	0	秋日过客	iPhone客户端	Personal							0	0	0		1cec46313389ec72f96a523cfe3d8a65
新浪微博搜索	@福特中国 4S	#福特中国#你们丫对4S店有管理么!乱收费,还对客户吼!这就是你们的服务么!		新浪微博	Weibo	Unknown	http://weibo.com/1918277915/BqJDq6scN	2014-10-9 11:08:00	0	0	0	国安是冠军Founder	iPhone客户端	NoneCertificated							0	0	0		a8293d35ca0ce57755557392fb1997cf
新浪微博搜索	@福特中国 4S	你们丫对4S店有管理么!乱收费,还对客户吼!这就是你们的服务么!@福特中国		新浪微博	Weibo	Unknown	http://weibo.com/1918277915/BqJC8ihOu	2014-10-9 11:05:00	0	0	0	国安是冠军Founder	iPhone客户端	NoneCertificated							0	0	0		adb20600d78cc373f747b3a3a3887143
新浪微博搜索	@福特中国 4S	出于对翼虎的热爱,去了山东顺聘的4S店。海报还顺带写着:进店送一个ford的的足球,试驾也送足球,但是最后顾问退给了市场部说没有了,这不是说瞎话吗?看看这个摆设,保安很不礼貌的说这是摆设,别动!这不是一个足球的事,违反了广告法。@福特中国 出来走两步,你说怎么办? |佳宝路		新浪微博	Weibo	Unknown	http://weibo.com/3446233634/Bq2Mm6C14	2014-10-4 22:02:00	-1	5	-1	创投Observer	三星Galaxy Note II	NoneCertificated							0	0	0		b720fb549beba305bcd960a2a069b312
新浪微博搜索	@福特中国 4S	@福特中国 刚刚买的新福克斯,驾驶不足3000公里,开到外地在高速上,突然#电子助力系统故障#,我们就近找了4S店来修理,结果你们的客服打通了说处理,4S店说没接到通知,不给修。再打客服就打不通。你们是不是中国消费者都是傻逼不敢吱声啊		新浪微博	Weibo	Unknown	http://weibo.com/2023866361/BpRk9Dtjx	2014-10-3 16:52:00	4	4	-1	Atom张维	iPhone 5s	NoneCertificated							0	0	0		6902b0606be92604d6418afad8671c61
新浪微博搜索	@福特中国 4S	书中写首次5000,后面一万……但是4s店全国一条心,5000一次保养…为什么咧@长安福特 @福特中国 @长安福特福克斯 |钟园路		新浪微博	Weibo	Unknown	http://weibo.com/1808042482/BpbFgpzeN	2014-9-29 6:49:00	0	0	0	孙悟空取完西经有去找紫霞仙子么	iPhone客户端	NoneCertificated							0	0	0		a89bd2847844dfc03e73bd06f939d80c
新浪微博搜索	@福特中国 4S	从哪里可以搞到这样滴塑料托盘,4S店从美国发RBM500多,国内哪里有卖,或是车友有什么好的建议@福特中国 @进口福特-开启您精彩生活 @福特锐界车友汇		新浪微博	Weibo	Unknown	http://weibo.com/1980547841/Bp6wqf8pM	2014-9-28 17:44:00	-1	2	-1	沉默不是金kevin	iPhone 5s	NoneCertificated							0	0	0		58cfa87fbf26377465586f5bfebf1779
